artifact_id,artifact_path,artifact_role,exists,sha256_recorded,sha256_actual,hash_match,source_record,selection_status,thesis_usage,consistency_status,blocking_issue,notes
ART-00001,final-results/AGENTS.md,archived_source,TRUE,b2ba09c5c04b3813290566de5a9d621d559358b084c9f65125d8e34cbe0e10a9,b2ba09c5c04b3813290566de5a9d621d559358b084c9f65125d8e34cbe0e10a9,TRUE,results_manifest.csv,NOT_APPLICABLE,Chapter 10,PASS,,artifact_status=present; provenance_class=ARTIFACT_SUPPORTED; execution_status=; caveats=ARCHIVE_DOCUMENTATION
ART-00579,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,archived_source,TRUE,e1826c89d61365abc1157e5e4aa07947a2de0b9b920622745fee4ab39742e5e5,e1826c89d61365abc1157e5e4aa07947a2de0b9b920622745fee4ab39742e5e5,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00580,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_model.pkl,archived_source,TRUE,ab0b6338bd02658ba35eaf33e6fcf3eeb3931be006aa86304c649b61c921d820,ab0b6338bd02658ba35eaf33e6fcf3eeb3931be006aa86304c649b61c921d820,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00581,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/confounder_analysis.txt,archived_source,TRUE,13aa5c51f3bb6e13e2ab63eb99fbfd5b158ab9a3406b2984c9375f300fbabf95,13aa5c51f3bb6e13e2ab63eb99fbfd5b158ab9a3406b2984c9375f300fbabf95,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00582,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/summary_results.txt,archived_source,TRUE,3a8b6bcac33d8d89baa917bd3b03bd0fa2dfe500f8588d7f59928bbbf2e3ad42,3a8b6bcac33d8d89baa917bd3b03bd0fa2dfe500f8588d7f59928bbbf2e3ad42,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00583,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,archived_source,TRUE,0ebca8b01238ea00bd1b2f6a5e696e89359198351e10f2a028d06135626a8e30,0ebca8b01238ea00bd1b2f6a5e696e89359198351e10f2a028d06135626a8e30,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00584,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_SHOCK/LAT_SHOCK_model.pkl,archived_source,TRUE,b33992ae85b83bb7265783bc0c97c50293e071b16ecebb30c038702c6f614571,b33992ae85b83bb7265783bc0c97c50293e071b16ecebb30c038702c6f614571,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00585,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_SHOCK/confounder_analysis.txt,archived_source,TRUE,4945abf617cef91a652dcbf4e556150044cd31ab3ec1c175aab61cc30db5f694,4945abf617cef91a652dcbf4e556150044cd31ab3ec1c175aab61cc30db5f694,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00586,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_SHOCK/summary_results.txt,archived_source,TRUE,345e37d733a0f28d44cc113ff5a88bde4c2a33755ff17a411b4c9d76f8c112d8,345e37d733a0f28d44cc113ff5a88bde4c2a33755ff17a411b4c9d76f8c112d8,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00587,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/control_messages_cate_estimation.csv,archived_source,TRUE,0efe7c695e193524e25fc75b2b541462e57052f94a81227feb988d0c1c0be702,0efe7c695e193524e25fc75b2b541462e57052f94a81227feb988d0c1c0be702,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00588,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/global_summary.csv,archived_source,TRUE,13706cec948e9cac9d12f4d8746ccbe3615471a8523a040e97901f1ef51b89be,13706cec948e9cac9d12f4d8746ccbe3615471a8523a040e97901f1ef51b89be,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00589,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/manager_global_summary.csv,archived_source,TRUE,9a8e4d287fdb5a20551008fdc9ef2f4c69025df011a3dfae383ce782e3af59e2,9a8e4d287fdb5a20551008fdc9ef2f4c69025df011a3dfae383ce782e3af59e2,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=REDUCED_MANAGER_SUMMARY
ART-00590,final-results/causal-outputs/outputs-mimic-pfn-downsample/graph/mimic_causal_dag.png,archived_source,TRUE,79fa7209166d24a9056753ef785865eb87995b2a363c1b3b5a2bff657fe204d8,79fa7209166d24a9056753ef785865eb87995b2a363c1b3b5a2bff657fe204d8,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00591,final-results/causal-outputs/outputs-mimic-pfn-downsample/graph/mimic_causal_graph.pkl,archived_source,TRUE,33e4531c971746f7374177c17c97ad1d06163f310bb77faf7d7c09dada6de19a,33e4531c971746f7374177c17c97ad1d06163f310bb77faf7d7c09dada6de19a,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00592,final-results/causal-outputs/outputs-mimic-pfn-downsample/logs/01_graph.log,archived_source,TRUE,9c0ab93a234da20cf9541a452430992594c72a4d8cd4c9906bec40037aaa886e,9c0ab93a234da20cf9541a452430992594c72a4d8cd4c9906bec40037aaa886e,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00593,final-results/causal-outputs/outputs-mimic-pfn-downsample/logs/02_majority_vote.log,archived_source,TRUE,72b92d7b006e53012ccb606e9c7d57eb86ea011410f47e8806fb11ae8d755e86,72b92d7b006e53012ccb606e9c7d57eb86ea011410f47e8806fb11ae8d755e86,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00594,final-results/causal-outputs/outputs-mimic-pfn-downsample/logs/03_mortality_prediction.log,archived_source,TRUE,177356e8c8c16c848046a6f5613b1b43fe1e1f41032b777c0a13d372aeec3b35,177356e8c8c16c848046a6f5613b1b43fe1e1f41032b777c0a13d372aeec3b35,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00595,final-results/causal-outputs/outputs-mimic-pfn-downsample/logs/04_matching.log,archived_source,TRUE,0a83f444c40af7dfcd9e0f5feb3a23149012061548f50a33645871f792491561,0a83f444c40af7dfcd9e0f5feb3a23149012061548f50a33645871f792491561,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00596,final-results/causal-outputs/outputs-mimic-pfn-downsample/logs/05_cate_estimation.log,archived_source,TRUE,cd680071d411580ea3403448f2249a338440db5bc4b13e1aef1327783f20ca6b,cd680071d411580ea3403448f2249a338440db5bc4b13e1aef1327783f20ca6b,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00597,final-results/causal-outputs/outputs-mimic-pfn-downsample/majority_vote/latent_tags_majority_vote.csv,archived_source,TRUE,bf512547fa5b29baa8fb1c62e689c2894831416591f0b5c090ad274c2c22e2e9,bf512547fa5b29baa8fb1c62e689c2894831416591f0b5c090ad274c2c22e2e9,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00598,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_CARDIAC_STRAIN/confounder_analysis.txt,archived_source,TRUE,650bff45ea548a50eee232c23fc426ac1dd2311ecf34000b3db61d4d19509a9b,650bff45ea548a50eee232c23fc426ac1dd2311ecf34000b3db61d4d19509a9b,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00599,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_CARDIAC_STRAIN/matched_pairs.csv,archived_source,TRUE,f031c5037ac96591a07d14bfd208068a6b426bc30a9eaa0c1dc202591f27b808,f031c5037ac96591a07d14bfd208068a6b426bc30a9eaa0c1dc202591f27b808,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00600,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_CARDIAC_STRAIN/summary_results.txt,archived_source,TRUE,6ee7c89a8a3ecbdeaba294b75f4d49d7738d799f0156519fdca9578f2f77cd85,6ee7c89a8a3ecbdeaba294b75f4d49d7738d799f0156519fdca9578f2f77cd85,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00601,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_GLOBAL_SEVERITY/confounder_analysis.txt,archived_source,TRUE,079aa538c460750ef88df813e74dd54c40d415a5b8ca0131b7909c10bc897a07,079aa538c460750ef88df813e74dd54c40d415a5b8ca0131b7909c10bc897a07,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00602,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_GLOBAL_SEVERITY/matched_pairs.csv,archived_source,TRUE,af2d4e0e44991b59f81343a0f218625ceba2c5dbd734fcc372c1c0f15faec908,af2d4e0e44991b59f81343a0f218625ceba2c5dbd734fcc372c1c0f15faec908,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00603,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_GLOBAL_SEVERITY/summary_results.txt,archived_source,TRUE,aad036b820198ba16a61db32f0e75b5412abd2e3c52bb4b7a7c8e0f9543406b6,aad036b820198ba16a61db32f0e75b5412abd2e3c52bb4b7a7c8e0f9543406b6,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00604,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_HEPATIC_COAG_DYSFUNCTION/confounder_analysis.txt,archived_source,TRUE,2919c8fbd68671f9cd119f67fb540def70e46b1e70ce19a79c7316cebb5691af,2919c8fbd68671f9cd119f67fb540def70e46b1e70ce19a79c7316cebb5691af,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00605,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_HEPATIC_COAG_DYSFUNCTION/matched_pairs.csv,archived_source,TRUE,bc57d463189967f9a349ef8a00c87175522812c9ba29a5d05251b3ac468fd896,bc57d463189967f9a349ef8a00c87175522812c9ba29a5d05251b3ac468fd896,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00606,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_HEPATIC_COAG_DYSFUNCTION/summary_results.txt,archived_source,TRUE,7b6e54cdb116c78e135df38b62e06a27f771c417fbaa5f5684dfc373217b695c,7b6e54cdb116c78e135df38b62e06a27f771c417fbaa5f5684dfc373217b695c,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00607,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_INFLAMMATION_SEPSIS/summary_results.txt,archived_source,TRUE,a1d72d291c5ce9d519a895a9f8b4105b77fdad251ee837734dffb6027ad67d00,a1d72d291c5ce9d519a895a9f8b4105b77fdad251ee837734dffb6027ad67d00,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00608,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_METABOLIC_DERANGEMENT/confounder_analysis.txt,archived_source,TRUE,d337556e663b5ec19eb3dfadc4920c6c6db1493e1e301415db8d4a7313314e26,d337556e663b5ec19eb3dfadc4920c6c6db1493e1e301415db8d4a7313314e26,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00609,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_METABOLIC_DERANGEMENT/matched_pairs.csv,archived_source,TRUE,194890711580be37e56a6bb8f9680a7bf835b5b7eed8bab132cab0ff7d7fb7df,194890711580be37e56a6bb8f9680a7bf835b5b7eed8bab132cab0ff7d7fb7df,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00610,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_METABOLIC_DERANGEMENT/summary_results.txt,archived_source,TRUE,42702cb711cdc75b610449be05847578ea3bcf8a064b0f33cf734177ea6d828e,42702cb711cdc75b610449be05847578ea3bcf8a064b0f33cf734177ea6d828e,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00611,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_NEUROLOGIC_DYSFUNCTION/confounder_analysis.txt,archived_source,TRUE,0487216af8e17f48b7c77e9d11aed13f4d25aad5113ff5dedecc0a4d2f85cd4a,0487216af8e17f48b7c77e9d11aed13f4d25aad5113ff5dedecc0a4d2f85cd4a,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00612,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_NEUROLOGIC_DYSFUNCTION/matched_pairs.csv,archived_source,TRUE,7c97440e7ed8924060bc33e1f02c8193267b85c391905621ba3fc6e0e21b309d,7c97440e7ed8924060bc33e1f02c8193267b85c391905621ba3fc6e0e21b309d,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00613,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_NEUROLOGIC_DYSFUNCTION/summary_results.txt,archived_source,TRUE,7c2e543b2d14eb4aa082ffe8b6d83481108c3a537ea1191323e8042863c983c3,7c2e543b2d14eb4aa082ffe8b6d83481108c3a537ea1191323e8042863c983c3,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00614,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_RENAL_DYSFUNCTION/confounder_analysis.txt,archived_source,TRUE,dca1a1f91a900159e74a37f48ccc34dd944af5c127ce1e1202d8d4debcee33bb,dca1a1f91a900159e74a37f48ccc34dd944af5c127ce1e1202d8d4debcee33bb,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00615,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_RENAL_DYSFUNCTION/matched_pairs.csv,archived_source,TRUE,994949d2d872f4a061a68e6b0aa49a151df53c7b0bec2e1fddde5cbe22ce7d0e,994949d2d872f4a061a68e6b0aa49a151df53c7b0bec2e1fddde5cbe22ce7d0e,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00616,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_RENAL_DYSFUNCTION/summary_results.txt,archived_source,TRUE,cf0fed5ea220c8260c5b357ccb9fa419e86c33d52d4482765fbc427237af1029,cf0fed5ea220c8260c5b357ccb9fa419e86c33d52d4482765fbc427237af1029,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00617,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_RESPIRATORY_FAILURE/confounder_analysis.txt,archived_source,TRUE,9a3c6ec36e482d9f9e52fd6fd96d91bb25e631a2dae6328952e60d16a35562d1,9a3c6ec36e482d9f9e52fd6fd96d91bb25e631a2dae6328952e60d16a35562d1,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00618,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_RESPIRATORY_FAILURE/matched_pairs.csv,archived_source,TRUE,a313b0032ddbdfe81776e6fea8e1ca2be7c1c492be925cd2dfd3c4fb94e4785b,a313b0032ddbdfe81776e6fea8e1ca2be7c1c492be925cd2dfd3c4fb94e4785b,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00619,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_RESPIRATORY_FAILURE/summary_results.txt,archived_source,TRUE,597618b9f3d92c9de7f82918af4399f854f2bacf510af520cf4f6707f3b7e1b5,597618b9f3d92c9de7f82918af4399f854f2bacf510af520cf4f6707f3b7e1b5,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00620,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_SHOCK/confounder_analysis.txt,archived_source,TRUE,475fd2f7422232c3b91c9956204a7c8f0ea6892aafce305c13ad106ff3f8d2ce,475fd2f7422232c3b91c9956204a7c8f0ea6892aafce305c13ad106ff3f8d2ce,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00621,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_SHOCK/matched_pairs.csv,archived_source,TRUE,671a89527fb61cd1e1d3a73ba3c2ae364d7a51dd40903793ebf5bb105669cdff,671a89527fb61cd1e1d3a73ba3c2ae364d7a51dd40903793ebf5bb105669cdff,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00622,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/LAT_SHOCK/summary_results.txt,archived_source,TRUE,03f5aa771d51fcfc691ee7d9df052cffd7a0616394ba9285e444c5f7ea0af39f,03f5aa771d51fcfc691ee7d9df052cffd7a0616394ba9285e444c5f7ea0af39f,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00623,final-results/causal-outputs/outputs-mimic-pfn-downsample/matching/global_summary.csv,archived_source,TRUE,ee5b8f1efadcd57193e727fc34ca1c58986b2a086fa1711153b1bddf03681312,ee5b8f1efadcd57193e727fc34ca1c58986b2a086fa1711153b1bddf03681312,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00624,final-results/causal-outputs/outputs-mimic-pfn-downsample/mortality_prediction/mortality_prediction_results.txt,archived_source,TRUE,f982c8593483ed65b3f9644c48e21b6067bab5d71f9c8c476985ce81ab83c380,f982c8593483ed65b3f9644c48e21b6067bab5d71f9c8c476985ce81ab83c380,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00625,final-results/causal-outputs/outputs-mimic-pfn-downsample/run_summary.json,archived_source,TRUE,3afd642df1957ed56a1deddf96e62c7e7e5f9e11993e89940f6244242f9c71fb,3afd642df1957ed56a1deddf96e62c7e7e5f9e11993e89940f6244242f9c71fb,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00626,final-results/causal-outputs/outputs-physionet-forest/analyze_cate_results/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_benchmark_report.txt,archived_source,TRUE,17d67d3d5530810fb99257a76790de0faf04fbbf455a056ebf1e78889bc2fd23,17d67d3d5530810fb99257a76790de0faf04fbbf455a056ebf1e78889bc2fd23,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00627,final-results/causal-outputs/outputs-physionet-forest/analyze_cate_results/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_benchmark_scores.csv,archived_source,TRUE,c08a7a9e8bca147918f72d64ca5573320b22a300e3de8f72ad0aae8eb11a18f8,c08a7a9e8bca147918f72d64ca5573320b22a300e3de8f72ad0aae8eb11a18f8,TRUE,results_manifest.csv,EXCLUDED_DUPLICATE,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=HASH_EQUIVALENT_COPY
ART-00628,final-results/causal-outputs/outputs-physionet-forest/analyze_cate_results/LAT_CARDIAC_INJURY_STRAIN/LAT_CARDIAC_INJURY_STRAIN_sensitivity_contour.png,archived_source,TRUE,4cc94f173b2827bd6d11c0696a93592693d18f73883bb261920d6bbb70775f0f,4cc94f173b2827bd6d11c0696a93592693d18f73883bb261920d6bbb70775f0f,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
ART-00629,final-results/causal-outputs/outputs-physionet-forest/analyze_cate_results/LAT_COAG_HEME_DYSFUNCTION/LAT_COAG_HEME_DYSFUNCTION_benchmark_report.txt,archived_source,TRUE,c2d2aab1b6cb2b3470dc9278972114f1a3b3c29c83044a8e6493edd1365eded3,c2d2aab1b6cb2b3470dc9278972114f1a3b3c29c83044a8e6493edd1365eded3,TRUE,results_manifest.csv,ADMISSIBLE_WITH_QUALIFICATIONS,Chapter 10,PASS,,artifact_status=present; provenance_class=EXECUTION_SUPPORTED; execution_status=success; caveats=ARCHIVE_COPY_PROVENANCE_PARTIAL
