dataset,estimator,sampling_condition,run_name,treatment,permutation_type,num_trials,seed,original_statistic,permuted_mean,permuted_std,z_score,other_existing_fields,source_path,source_sha256,subprocess_status,warning_fields,row_validation_status,selection_status,admission_status,caveat_codes,notes
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_NEUROLOGIC_DYSFUNCTION,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.0021920144204524298"", ""permuted_mean_cate_std"": ""0.007709941691804246"", ""permuted_mean_normalized_cate_mean"": ""0.015396108315181362"", ""permuted_mean_normalized_cate_std"": ""0.054152516645511226"", ""real_mean_cate"": ""0.081635782135902"", ""real_mean_normalized_cate"": ""0.5733873520318674"", ""seed"": ""42"", ""snr_cate"": ""12.17583023565375"", ""snr_normalized_cate"": ""12.175830235653645"", ""treatment"": ""LAT_NEUROLOGIC_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""10.304068550855472"", ""zscore_normalized_cate"": ""10.304068550855405""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/treatment_permutation_results.csv,fc7580061eb8f7ddf072f95b454f05d5e3dc9ccdec220c320aaa34ad3cd93686,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_METABOLIC_DERANGEMENT,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.0015627543490122"", ""permuted_mean_cate_std"": ""0.00878652824459548"", ""permuted_mean_normalized_cate_mean"": ""0.010976358094599922"", ""permuted_mean_normalized_cate_std"": ""0.06171416542974681"", ""real_mean_cate"": ""0.0777040626772152"", ""real_mean_normalized_cate"": ""0.5457720324947113"", ""seed"": ""42"", ""snr_cate"": ""10.31761947942894"", ""snr_normalized_cate"": ""10.317619479428886"", ""treatment"": ""LAT_METABOLIC_DERANGEMENT"", ""warnings"": """", ""zscore_cate"": ""8.665687539903704"", ""zscore_normalized_cate"": ""8.66568753990368""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/treatment_permutation_results.csv,fc7580061eb8f7ddf072f95b454f05d5e3dc9ccdec220c320aaa34ad3cd93686,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_INFLAMMATION_SEPSIS_BURDEN,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.005416088377565751"", ""permuted_mean_cate_std"": ""0.0036423042811160977"", ""permuted_mean_normalized_cate_mean"": ""0.038041119861057446"", ""permuted_mean_normalized_cate_std"": ""0.02558254667747023"", ""real_mean_cate"": ""0.0718000497733188"", ""real_mean_normalized_cate"": ""0.5043038645326341"", ""seed"": ""42"", ""snr_cate"": ""12.417738381402275"", ""snr_normalized_cate"": ""12.417738381402193"", ""treatment"": ""LAT_INFLAMMATION_SEPSIS_BURDEN"", ""warnings"": """", ""zscore_cate"": ""18.225814284635018"", ""zscore_normalized_cate"": ""18.225814284634925""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/treatment_permutation_results.csv,fc7580061eb8f7ddf072f95b454f05d5e3dc9ccdec220c320aaa34ad3cd93686,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_RESPIRATORY_FAILURE,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.005139985200346409"", ""permuted_mean_cate_std"": ""0.009888150332596872"", ""permuted_mean_normalized_cate_mean"": ""0.036101846842152015"", ""permuted_mean_normalized_cate_std"": ""0.06945165694942633"", ""real_mean_cate"": ""0.0647500973619811"", ""real_mean_normalized_cate"": ""0.454786931647026"", ""seed"": ""42"", ""snr_cate"": ""6.115405952374802"", ""snr_normalized_cate"": ""6.115405952374781"", ""treatment"": ""LAT_RESPIRATORY_FAILURE"", ""warnings"": """", ""zscore_cate"": ""6.028439107072072"", ""zscore_normalized_cate"": ""6.0284391070720496""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/treatment_permutation_results.csv,fc7580061eb8f7ddf072f95b454f05d5e3dc9ccdec220c320aaa34ad3cd93686,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_COAG_HEME_DYSFUNCTION,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.0032925605540474203"", ""permuted_mean_cate_std"": ""0.008214545085287942"", ""permuted_mean_normalized_cate_mean"": ""0.023126042626099526"", ""permuted_mean_normalized_cate_std"": ""0.05769671253664927"", ""real_mean_cate"": ""0.0107935581549215"", ""real_mean_normalized_cate"": ""0.075810993262116"", ""seed"": ""42"", ""snr_cate"": ""1.3267908288590653"", ""snr_normalized_cate"": ""1.3267908288590637"", ""treatment"": ""LAT_COAG_HEME_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""0.9131360925035508"", ""zscore_normalized_cate"": ""0.9131360925035495""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/treatment_permutation_results.csv,fc7580061eb8f7ddf072f95b454f05d5e3dc9ccdec220c320aaa34ad3cd93686,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_SHOCK,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.0016426622814558103"", ""permuted_mean_cate_std"": ""0.0095736216870384"", ""permuted_mean_normalized_cate_mean"": ""0.01153760950410929"", ""permuted_mean_normalized_cate_std"": ""0.06724249397583343"", ""real_mean_cate"": ""-0.0138492005943402"", ""real_mean_normalized_cate"": ""-0.0972729880057656"", ""seed"": ""42"", ""snr_cate"": ""1.689272661309419"", ""snr_normalized_cate"": ""1.6892726613094058"", ""treatment"": ""LAT_SHOCK"", ""warnings"": """", ""zscore_cate"": ""-1.6181820613164857"", ""zscore_normalized_cate"": ""-1.6181820613164764""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/treatment_permutation_results.csv,fc7580061eb8f7ddf072f95b454f05d5e3dc9ccdec220c320aaa34ad3cd93686,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_RENAL_DYSFUNCTION,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""0.0016649104625491903"", ""permuted_mean_cate_std"": ""0.009750631858271797"", ""permuted_mean_normalized_cate_mean"": ""0.011466744433875683"", ""permuted_mean_normalized_cate_std"": ""0.06834768564002029"", ""real_mean_cate"": ""0.1200268544489593"", ""real_mean_normalized_cate"": ""0.8430357184626818"", ""seed"": ""42"", ""snr_cate"": ""15.023798231252043"", ""snr_normalized_cate"": ""15.03095778359575"", ""treatment"": ""LAT_RENAL_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""12.138899889446611"", ""zscore_normalized_cate"": ""12.166746631460033""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/outcome_permutation_results.csv,9a14cf420a7aebd794ea8f6fcff703649090426b769a9d2543badf0181ee091d,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_CARDIAC_INJURY_STRAIN,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""0.0014506201197569196"", ""permuted_mean_cate_std"": ""0.01043197217879064"", ""permuted_mean_normalized_cate_mean"": ""0.01046279596500962"", ""permuted_mean_normalized_cate_std"": ""0.07326843916123298"", ""real_mean_cate"": ""0.1118307526053287"", ""real_mean_normalized_cate"": ""0.7854685461989396"", ""seed"": ""42"", ""snr_cate"": ""12.222138434206862"", ""snr_normalized_cate"": ""12.214022935439267"", ""treatment"": ""LAT_CARDIAC_INJURY_STRAIN"", ""warnings"": """", ""zscore_cate"": ""10.580945826330602"", ""zscore_normalized_cate"": ""10.577620584061695""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/outcome_permutation_results.csv,9a14cf420a7aebd794ea8f6fcff703649090426b769a9d2543badf0181ee091d,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_GLOBAL_SEVERITY,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.001294921474906714"", ""permuted_mean_cate_std"": ""0.007849815417151592"", ""permuted_mean_normalized_cate_mean"": ""-0.009209545752202892"", ""permuted_mean_normalized_cate_std"": ""0.05504673923274696"", ""real_mean_cate"": ""0.1079878999023187"", ""real_mean_normalized_cate"": ""0.7584774023894849"", ""seed"": ""42"", ""snr_cate"": ""16.887417246292312"", ""snr_normalized_cate"": ""16.86544902988117"", ""treatment"": ""LAT_GLOBAL_SEVERITY"", ""warnings"": """", ""zscore_cate"": ""13.921705870745189"", ""zscore_normalized_cate"": ""13.946093062765755""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/outcome_permutation_results.csv,9a14cf420a7aebd794ea8f6fcff703649090426b769a9d2543badf0181ee091d,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_HEPATIC_DYSFUNCTION,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.0019372529650331098"", ""permuted_mean_cate_std"": ""0.011840272983456307"", ""permuted_mean_normalized_cate_mean"": ""-0.014008139802928195"", ""permuted_mean_normalized_cate_std"": ""0.0824518060538729"", ""real_mean_cate"": ""0.0905270465242112"", ""real_mean_normalized_cate"": ""0.635837155420053"", ""seed"": ""42"", ""snr_cate"": ""9.27287714768298"", ""snr_normalized_cate"": ""9.301362276906001"", ""treatment"": ""LAT_HEPATIC_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""7.809304702555343"", ""zscore_normalized_cate"": ""7.8815168075079045""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/outcome_permutation_results.csv,9a14cf420a7aebd794ea8f6fcff703649090426b769a9d2543badf0181ee091d,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_NEUROLOGIC_DYSFUNCTION,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.00229506214010835"", ""permuted_mean_cate_std"": ""0.0076526931446251915"", ""permuted_mean_normalized_cate_mean"": ""-0.016277680298169162"", ""permuted_mean_normalized_cate_std"": ""0.053916616670737806"", ""real_mean_cate"": ""0.081635782135902"", ""real_mean_normalized_cate"": ""0.5733873520318674"", ""seed"": ""42"", ""snr_cate"": ""12.311208324432826"", ""snr_normalized_cate"": ""12.269624496839647"", ""treatment"": ""LAT_NEUROLOGIC_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""10.967491141985553"", ""zscore_normalized_cate"": ""10.936610431827518""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/outcome_permutation_results.csv,9a14cf420a7aebd794ea8f6fcff703649090426b769a9d2543badf0181ee091d,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_METABOLIC_DERANGEMENT,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""0.0027424100352811996"", ""permuted_mean_cate_std"": ""0.011573326116327535"", ""permuted_mean_normalized_cate_mean"": ""0.01978469382692864"", ""permuted_mean_normalized_cate_std"": ""0.0811814924468693"", ""real_mean_cate"": ""0.0777040626772152"", ""real_mean_normalized_cate"": ""0.5457720324947113"", ""seed"": ""42"", ""snr_cate"": ""8.276119858361387"", ""snr_normalized_cate"": ""8.277922587599653"", ""treatment"": ""LAT_METABOLIC_DERANGEMENT"", ""warnings"": """", ""zscore_cate"": ""6.477105361800775"", ""zscore_normalized_cate"": ""6.479153349047194""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/outcome_permutation_results.csv,9a14cf420a7aebd794ea8f6fcff703649090426b769a9d2543badf0181ee091d,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_INFLAMMATION_SEPSIS_BURDEN,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.00127797238432123"", ""permuted_mean_cate_std"": ""0.007287194797149895"", ""permuted_mean_normalized_cate_mean"": ""-0.009080251252633429"", ""permuted_mean_normalized_cate_std"": ""0.05143104363203267"", ""real_mean_cate"": ""0.0718000497733188"", ""real_mean_normalized_cate"": ""0.5043038645326341"", ""seed"": ""42"", ""snr_cate"": ""12.799628694052794"", ""snr_normalized_cate"": ""12.747557233584219"", ""treatment"": ""LAT_INFLAMMATION_SEPSIS_BURDEN"", ""warnings"": """", ""zscore_cate"": ""10.028278945722938"", ""zscore_normalized_cate"": ""9.981989077614552""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/outcome_permutation_results.csv,9a14cf420a7aebd794ea8f6fcff703649090426b769a9d2543badf0181ee091d,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_RESPIRATORY_FAILURE,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.00274865361294114"", ""permuted_mean_cate_std"": ""0.007902819121628548"", ""permuted_mean_normalized_cate_mean"": ""-0.01955717045398198"", ""permuted_mean_normalized_cate_std"": ""0.05548515202690447"", ""real_mean_cate"": ""0.0647500973619811"", ""real_mean_normalized_cate"": ""0.454786931647026"", ""seed"": ""42"", ""snr_cate"": ""8.784075814289153"", ""snr_normalized_cate"": ""8.760242247068826"", ""treatment"": ""LAT_RESPIRATORY_FAILURE"", ""warnings"": """", ""zscore_cate"": ""8.541097795113481"", ""zscore_normalized_cate"": ""8.54902770872829""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/outcome_permutation_results.csv,9a14cf420a7aebd794ea8f6fcff703649090426b769a9d2543badf0181ee091d,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_COAG_HEME_DYSFUNCTION,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.00567286969586496"", ""permuted_mean_cate_std"": ""0.009902112315627851"", ""permuted_mean_normalized_cate_mean"": ""-0.04012570988176763"", ""permuted_mean_normalized_cate_std"": ""0.06966567160475856"", ""real_mean_cate"": ""0.0107935581549215"", ""real_mean_normalized_cate"": ""0.075810993262116"", ""seed"": ""42"", ""snr_cate"": ""1.2438622426119763"", ""snr_normalized_cate"": ""1.2402722163003446"", ""treatment"": ""LAT_COAG_HEME_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""1.6629207310442826"", ""zscore_normalized_cate"": ""1.664186972913134""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/outcome_permutation_results.csv,9a14cf420a7aebd794ea8f6fcff703649090426b769a9d2543badf0181ee091d,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,original,outputs-physionet-forest,LAT_SHOCK,outcome,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-1/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""outcome"", ""permuted_mean_cate_mean"": ""-0.0036903937287441"", ""permuted_mean_cate_std"": ""0.009335200558713428"", ""permuted_mean_normalized_cate_mean"": ""-0.02543722028916216"", ""permuted_mean_normalized_cate_std"": ""0.06552199720738196"", ""real_mean_cate"": ""-0.0138492005943402"", ""real_mean_normalized_cate"": ""-0.0972729880057656"", ""seed"": ""42"", ""snr_cate"": ""1.648829045902886"", ""snr_normalized_cate"": ""1.6521380683236309"", ""treatment"": ""LAT_SHOCK"", ""warnings"": """", ""zscore_cate"": ""-1.0882258824224105"", ""zscore_normalized_cate"": ""-1.0963610814431974""}",final-results/causal-outputs/outputs-physionet-forest/permutations_test/outcome_permutation_results.csv,9a14cf420a7aebd794ea8f6fcff703649090426b769a9d2543badf0181ee091d,,,SOURCE_SCHEMA_VALIDATED,SUPPORTING_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,outcome-downsampled,outputs-physionet-forest-downsample,LAT_GLOBAL_SEVERITY,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-2/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.00797134352341949"", ""permuted_mean_cate_std"": ""0.019558116163015338"", ""permuted_mean_normalized_cate_mean"": ""0.01594268704683901"", ""permuted_mean_normalized_cate_std"": ""0.039116232326030724"", ""real_mean_cate"": ""0.2444119414931612"", ""real_mean_normalized_cate"": ""0.4888238829863225"", ""seed"": ""42"", ""snr_cate"": ""14.77422098664942"", ""snr_normalized_cate"": ""14.7742209866494"", ""treatment"": ""LAT_GLOBAL_SEVERITY"", ""warnings"": """", ""zscore_cate"": ""12.08912944370655"", ""zscore_normalized_cate"": ""12.089129443706538""}",final-results/causal-outputs/outputs-physionet-forest-downsample/permutations_test/treatment_permutation_results.csv,5ba1f00ad9166d6cbfe6c58cea0907987e618442987af28ba87ff643e09227de,,,SOURCE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,outcome-downsampled,outputs-physionet-forest-downsample,LAT_RENAL_DYSFUNCTION,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-2/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.00975318941509969"", ""permuted_mean_cate_std"": ""0.026247145604465023"", ""permuted_mean_normalized_cate_mean"": ""0.01950637883019939"", ""permuted_mean_normalized_cate_std"": ""0.05249429120893006"", ""real_mean_cate"": ""0.2267669935962676"", ""real_mean_normalized_cate"": ""0.4535339871925353"", ""seed"": ""42"", ""snr_cate"": ""9.217341764075735"", ""snr_normalized_cate"": ""9.21734176407573"", ""treatment"": ""LAT_RENAL_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""8.26809160323516"", ""zscore_normalized_cate"": ""8.26809160323516""}",final-results/causal-outputs/outputs-physionet-forest-downsample/permutations_test/treatment_permutation_results.csv,5ba1f00ad9166d6cbfe6c58cea0907987e618442987af28ba87ff643e09227de,,,SOURCE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,outcome-downsampled,outputs-physionet-forest-downsample,LAT_CARDIAC_INJURY_STRAIN,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-2/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""0.0017667451004987796"", ""permuted_mean_cate_std"": ""0.027262745645360544"", ""permuted_mean_normalized_cate_mean"": ""0.0035334902009975092"", ""permuted_mean_normalized_cate_std"": ""0.05452549129072112"", ""real_mean_cate"": ""0.2254875639457617"", ""real_mean_normalized_cate"": ""0.4509751278915235"", ""seed"": ""42"", ""snr_cate"": ""10.52341029276083"", ""snr_normalized_cate"": ""10.523410292760822"", ""treatment"": ""LAT_CARDIAC_INJURY_STRAIN"", ""warnings"": """", ""zscore_cate"": ""8.206100066202787"", ""zscore_normalized_cate"": ""8.206100066202785""}",final-results/causal-outputs/outputs-physionet-forest-downsample/permutations_test/treatment_permutation_results.csv,5ba1f00ad9166d6cbfe6c58cea0907987e618442987af28ba87ff643e09227de,,,SOURCE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,outcome-downsampled,outputs-physionet-forest-downsample,LAT_HEPATIC_DYSFUNCTION,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-2/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""-0.01768107922313005"", ""permuted_mean_cate_std"": ""0.03520943027183131"", ""permuted_mean_normalized_cate_mean"": ""-0.03536215844626012"", ""permuted_mean_normalized_cate_std"": ""0.07041886054366264"", ""real_mean_cate"": ""0.2146846005481214"", ""real_mean_normalized_cate"": ""0.4293692010962429"", ""seed"": ""42"", ""snr_cate"": ""6.411453848242469"", ""snr_normalized_cate"": ""6.411453848242469"", ""treatment"": ""LAT_HEPATIC_DYSFUNCTION"", ""warnings"": """", ""zscore_cate"": ""6.599529670809573"", ""zscore_normalized_cate"": ""6.599529670809571""}",final-results/causal-outputs/outputs-physionet-forest-downsample/permutations_test/treatment_permutation_results.csv,5ba1f00ad9166d6cbfe6c58cea0907987e618442987af28ba87ff643e09227de,,,SOURCE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
physionet,CausalForestDML,outcome-downsampled,outputs-physionet-forest-downsample,LAT_METABOLIC_DERANGEMENT,treatment,10,42,,,,,"{""experiment_dir"": ""/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-2/permutations_test"", ""model_type"": ""CausalForest"", ""num_trials"": ""10"", ""permutation_target"": ""treatment"", ""permuted_mean_cate_mean"": ""-0.0023292371732630893"", ""permuted_mean_cate_std"": ""0.019004817420892325"", ""permuted_mean_normalized_cate_mean"": ""-0.00465847434652618"", ""permuted_mean_normalized_cate_std"": ""0.0380096348417847"", ""real_mean_cate"": ""0.18736724708235"", ""real_mean_normalized_cate"": ""0.3747344941647001"", ""seed"": ""42"", ""snr_cate"": ""11.665236752090113"", ""snr_normalized_cate"": ""11.665236752090093"", ""treatment"": ""LAT_METABOLIC_DERANGEMENT"", ""warnings"": """", ""zscore_cate"": ""9.981494694449232"", ""zscore_normalized_cate"": ""9.981494694449223""}",final-results/causal-outputs/outputs-physionet-forest-downsample/permutations_test/treatment_permutation_results.csv,5ba1f00ad9166d6cbfe6c58cea0907987e618442987af28ba87ff643e09227de,,,SOURCE_SCHEMA_VALIDATED,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,NO_NEW_PVALUES,Archived aggregate permutation row copied.
